frame_index,video_frame_no,cell_id,cell_row,cell_col,bin,count,value_norm
8,8,3,1,1,1,175,0.01068115234375
8,8,3,1,1,2,226,0.0137939453125
8,8,3,1,1,3,315,0.01922607421875
8,8,3,1,1,4,291,0.01776123046875
8,8,3,1,1,5,563,0.03436279296875
8,8,3,1,1,6,898,0.0548095703125
8,8,3,1,1,7,1936,0.1181640625
8,8,3,1,1,8,2993,0.18267822265625
8,8,3,1,1,9,2580,0.157470703125
8,8,3,1,1,10,1055,0.06439208984375
8,8,3,1,1,11,1068,0.065185546875
8,8,3,1,1,12,566,0.0345458984375
8,8,3,1,1,13,391,0.02386474609375
8,8,3,1,1,14,367,0.02239990234375
8,8,3,1,1,15,211,0.01287841796875
8,8,3,1,1,16,1406,0.0858154296875
8,8,3,1,1,17,1213,0.07403564453125
9,9,0,0,0,0,138,0.0084228515625
9,9,0,0,0,1,249,0.01519775390625
9,9,0,0,0,2,257,0.01568603515625
9,9,0,0,0,3,327,0.01995849609375
9,9,0,0,0,4,308,0.018798828125
9,9,0,0,0,5,580,0.035400390625
9,9,0,0,0,6,927,0.05657958984375
9,9,0,0,0,7,1921,0.11724853515625
9,9,0,0,0,8,4712,0.28759765625
9,9,0,0,0,9,1724,0.105224609375
9,9,0,0,0,10,741,0.04522705078125
9,9,0,0,0,11,625,0.03814697265625
9,9,0,0,0,12,318,0.0194091796875
9,9,0,0,0,13,288,0.017578125
9,9,0,0,0,14,321,0.01959228515625
9,9,0,0,0,15,412,0.025146484375
9,9,0,0,0,16,964,0.058837890625
9,9,0,0,0,17,1572,0.095947265625
9,9,1,0,1,0,162,0.0098876953125
9,9,1,0,1,1,218,0.0133056640625
9,9,1,0,1,2,295,0.01800537109375
9,9,1,0,1,3,332,0.020263671875
9,9,1,0,1,4,328,0.02001953125
9,9,1,0,1,5,655,0.03997802734375
9,9,1,0,1,6,1022,0.0623779296875
9,9,1,0,1,7,2153,0.13140869140625
9,9,1,0,1,8,4350,0.2655029296875
9,9,1,0,1,9,2227,0.13592529296875
9,9,1,0,1,10,1005,0.06134033203125
9,9,1,0,1,11,725,0.04425048828125
9,9,1,0,1,12,425,0.02593994140625
9,9,1,0,1,13,319,0.01947021484375
9,9,1,0,1,14,239,0.01458740234375
9,9,1,0,1,15,205,0.01251220703125
9,9,1,0,1,16,420,0.025634765625
9,9,1,0,1,17,1304,0.07958984375
9,9,2,1,0,0,158,0.0096435546875
9,9,2,1,0,1,177,0.01080322265625
9,9,2,1,0,2,289,0.01763916015625
9,9,2,1,0,3,419,0.02557373046875
9,9,2,1,0,4,423,0.02581787109375
9,9,2,1,0,5,566,0.0345458984375
9,9,2,1,0,6,903,0.05511474609375
9,9,2,1,0,7,2273,0.13873291015625
9,9,2,1,0,8,4225,0.25787353515625
9,9,2,1,0,9,2447,0.14935302734375
9,9,2,1,0,10,819,0.04998779296875
9,9,2,1,0,11,660,0.040283203125
9,9,2,1,0,12,382,0.0233154296875
9,9,2,1,0,13,340,0.020751953125
9,9,2,1,0,14,308,0.018798828125
9,9,2,1,0,15,208,0.0126953125
9,9,2,1,0,16,527,0.03216552734375
9,9,2,1,0,17,1260,0.076904296875
9,9,3,1,1,0,135,0.00823974609375
9,9,3,1,1,1,159,0.00970458984375
9,9,3,1,1,2,272,0.0166015625
9,9,3,1,1,3,284,0.017333984375
9,9,3,1,1,4,308,0.018798828125
9,9,3,1,1,5,528,0.0322265625
9,9,3,1,1,6,853,0.05206298828125
9,9,3,1,1,7,1994,0.1217041015625
9,9,3,1,1,8,3077,0.18780517578125
9,9,3,1,1,9,2518,0.1536865234375
9,9,3,1,1,10,1101,0.06719970703125
9,9,3,1,1,11,1059,0.06463623046875
9,9,3,1,1,12,532,0.032470703125
9,9,3,1,1,13,431,0.02630615234375
9,9,3,1,1,14,353,0.02154541015625
9,9,3,1,1,15,230,0.0140380859375
9,9,3,1,1,16,1338,0.0816650390625
9,9,3,1,1,17,1212,0.073974609375
10,10,0,0,0,0,33,0.00201416015625
10,10,0,0,0,1,2,0.0001220703125
10,10,0,0,0,2,236,0.014404296875
10,10,0,0,0,3,197,0.01202392578125
10,10,0,0,0,4,207,0.01263427734375
10,10,0,0,0,5,1043,0.06365966796875
10,10,0,0,0,6,1362,0.0831298828125
10,10,0,0,0,7,2013,0.12286376953125
10,10,0,0,0,8,2258,0.1378173828125
10,10,0,0,0,9,3244,0.197998046875
10,10,0,0,0,10,1145,0.06988525390625
10,10,0,0,0,11,1782,0.1087646484375
10,10,0,0,0,12,828,0.050537109375
10,10,0,0,0,13,401,0.02447509765625
10,10,0,0,0,14,208,0.0126953125
10,10,0,0,0,15,50,0.0030517578125
10,10,0,0,0,16,921,0.05621337890625
10,10,0,0,0,17,454,0.0277099609375
10,10,1,0,1,0,6,0.0003662109375
10,10,1,0,1,1,0,0.0
10,10,1,0,1,2,127,0.00775146484375
10,10,1,0,1,3,157,0.00958251953125
10,10,1,0,1,4,134,0.0081787109375
10,10,1,0,1,5,918,0.0560302734375
10,10,1,0,1,6,1265,0.07720947265625
10,10,1,0,1,7,1572,0.095947265625
10,10,1,0,1,8,1959,0.11956787109375
10,10,1,0,1,9,3167,0.19329833984375
10,10,1,0,1,10,969,0.05914306640625
10,10,1,0,1,11,2105,0.12847900390625
10,10,1,0,1,12,988,0.060302734375
10,10,1,0,1,13,426,0.0260009765625
10,10,1,0,1,14,262,0.0159912109375
10,10,1,0,1,15,95,0.00579833984375
10,10,1,0,1,16,1807,0.11029052734375
10,10,1,0,1,17,427,0.02606201171875
10,10,2,1,0,0,26,0.0015869140625
10,10,2,1,0,1,1,6.103515625e-05
10,10,2,1,0,2,192,0.01171875
10,10,2,1,0,3,295,0.01800537109375
10,10,2,1,0,4,192,0.01171875
10,10,2,1,0,5,1112,0.06787109375
10,10,2,1,0,6,1273,0.07769775390625
10,10,2,1,0,7,1696,0.103515625
10,10,2,1,0,8,1779,0.10858154296875
10,10,2,1,0,9,3061,0.18682861328125
10,10,2,1,0,10,1147,0.07000732421875
10,10,2,1,0,11,1938,0.1182861328125
10,10,2,1,0,12,1009,0.06158447265625
10,10,2,1,0,13,482,0.0294189453125
10,10,2,1,0,14,235,0.01434326171875
10,10,2,1,0,15,79,0.00482177734375
10,10,2,1,0,16,1257,0.07672119140625
10,10,2,1,0,17,610,0.0372314453125
10,10,3,1,1,0,17,0.00103759765625
10,10,3,1,1,1,1,6.103515625e-05
10,10,3,1,1,2,80,0.0048828125
10,10,3,1,1,3,173,0.01055908203125
10,10,3,1,1,4,109,0.00665283203125
10,10,3,1,1,5,836,0.051025390625
10,10,3,1,1,6,1138,0.0694580078125
10,10,3,1,1,7,1374,0.0838623046875
10,10,3,1,1,8,1418,0.0865478515625
10,10,3,1,1,9,3363,0.20526123046875
10,10,3,1,1,10,852,0.052001953125
10,10,3,1,1,11,2441,0.14898681640625
10,10,3,1,1,12,1066,0.0650634765625
10,10,3,1,1,13,486,0.0296630859375
10,10,3,1,1,14,265,0.01617431640625
10,10,3,1,1,15,102,0.0062255859375
10,10,3,1,1,16,2250,0.1373291015625
10,10,3,1,1,17,413,0.02520751953125
11,11,0,0,0,0,41,0.00250244140625
11,11,0,0,0,1,6,0.0003662109375
11,11,0,0,0,2,126,0.0076904296875
11,11,0,0,0,3,226,0.0137939453125
11,11,0,0,0,4,152,0.00927734375
11,11,0,0,0,5,1277,0.07794189453125
11,11,0,0,0,6,1313,0.08013916015625
11,11,0,0,0,7,1864,0.11376953125
11,11,0,0,0,8,2087,0.12738037109375
11,11,0,0,0,9,2959,0.18060302734375
11,11,0,0,0,10,1268,0.077392578125
11,11,0,0,0,11,1845,0.11260986328125
11,11,0,0,0,12,1012,0.061767578125
11,11,0,0,0,13,496,0.0302734375
11,11,0,0,0,14,191,0.01165771484375
11,11,0,0,0,15,53,0.00323486328125
11,11,0,0,0,16,1085,0.06622314453125
11,11,0,0,0,17,383,0.02337646484375
11,11,1,0,1,0,12,0.000732421875
11,11,1,0,1,1,4,0.000244140625
11,11,1,0,1,2,83,0.00506591796875
11,11,1,0,1,3,199,0.01214599609375
11,11,1,0,1,4,94,0.0057373046875
11,11,1,0,1,5,1224,0.07470703125
11,11,1,0,1,6,1184,0.072265625
11,11,1,0,1,7,1239,0.07562255859375
11,11,1,0,1,8,1636,0.099853515625
11,11,1,0,1,9,2788,0.170166015625
11,11,1,0,1,10,803,0.04901123046875
11,11,1,0,1,11,2310,0.1409912109375
11,11,1,0,1,12,1245,0.07598876953125
11,11,1,0,1,13,534,0.0325927734375
11,11,1,0,1,14,260,0.015869140625
11,11,1,0,1,15,102,0.0062255859375
11,11,1,0,1,16,2192,0.1337890625
11,11,1,0,1,17,475,0.02899169921875
11,11,2,1,0,0,24,0.00146484375
11,11,2,1,0,1,36,0.002197265625
11,11,2,1,0,2,172,0.010498046875
11,11,2,1,0,3,217,0.01324462890625
11,11,2,1,0,4,142,0.0086669921875
11,11,2,1,0,5,1159,0.07073974609375
11,11,2,1,0,6,1229,0.07501220703125
11,11,2,1,0,7,1655,0.10101318359375
11,11,2,1,0,8,1747,0.10662841796875
11,11,2,1,0,9,2896,0.1767578125
11,11,2,1,0,10,1021,0.06231689453125
11,11,2,1,0,11,1968,0.1201171875
11,11,2,1,0,12,1204,0.073486328125
11,11,2,1,0,13,584,0.03564453125
11,11,2,1,0,14,214,0.0130615234375
11,11,2,1,0,15,66,0.0040283203125
11,11,2,1,0,16,1521,0.09283447265625
11,11,2,1,0,17,529,0.03228759765625
11,11,3,1,1,0,11,0.00067138671875
11,11,3,1,1,1,9,0.00054931640625
11,11,3,1,1,2,50,0.0030517578125
11,11,3,1,1,3,170,0.0103759765625
11,11,3,1,1,4,72,0.00439453125
11,11,3,1,1,5,894,0.0545654296875
11,11,3,1,1,6,1041,0.06353759765625
11,11,3,1,1,7,1188,0.072509765625
11,11,3,1,1,8,1268,0.077392578125
11,11,3,1,1,9,3211,0.19598388671875
11,11,3,1,1,10,712,0.04345703125
11,11,3,1,1,11,2321,0.14166259765625
11,11,3,1,1,12,1206,0.0736083984375
11,11,3,1,1,13,602,0.0367431640625
11,11,3,1,1,14,289,0.01763916015625
11,11,3,1,1,15,110,0.0067138671875
11,11,3,1,1,16,2701,0.16485595703125
11,11,3,1,1,17,529,0.03228759765625
12,12,0,0,0,0,113,0.00689697265625
12,12,0,0,0,1,234,0.0142822265625
12,12,0,0,0,2,287,0.01751708984375
12,12,0,0,0,3,291,0.01776123046875
12,12,0,0,0,4,312,0.01904296875
12,12,0,0,0,5,608,0.037109375
12,12,0,0,0,6,980,0.059814453125
12,12,0,0,0,7,1900,0.115966796875
12,12,0,0,0,8,4671,0.28509521484375
12,12,0,0,0,9,1736,0.10595703125
12,12,0,0,0,10,735,0.04486083984375
12,12,0,0,0,11,733,0.04473876953125
12,12,0,0,0,12,348,0.021240234375
12,12,0,0,0,13,289,0.01763916015625
12,12,0,0,0,14,322,0.0196533203125
12,12,0,0,0,15,375,0.02288818359375
12,12,0,0,0,16,906,0.0552978515625
12,12,0,0,0,17,1544,0.09423828125
12,12,1,0,1,0,154,0.0093994140625
12,12,1,0,1,1,246,0.0150146484375
12,12,1,0,1,2,288,0.017578125
12,12,1,0,1,3,370,0.0225830078125
12,12,1,0,1,4,351,0.02142333984375
12,12,1,0,1,5,646,0.0394287109375
12,12,1,0,1,6,1008,0.0615234375
12,12,1,0,1,7,2158,0.1317138671875
12,12,1,0,1,8,4295,0.26214599609375
12,12,1,0,1,9,2226,0.1358642578125
12,12,1,0,1,10,975,0.05950927734375
12,12,1,0,1,11,701,0.04278564453125
12,12,1,0,1,12,392,0.02392578125
12,12,1,0,1,13,307,0.01873779296875
12,12,1,0,1,14,265,0.01617431640625
12,12,1,0,1,15,204,0.012451171875
12,12,1,0,1,16,419,0.02557373046875
12,12,1,0,1,17,1379,0.08416748046875
12,12,2,1,0,0,175,0.01068115234375
12,12,2,1,0,1,187,0.01141357421875
12,12,2,1,0,2,298,0.0181884765625
12,12,2,1,0,3,451,0.02752685546875
12,12,2,1,0,4,399,0.02435302734375
12,12,2,1,0,5,563,0.03436279296875
12,12,2,1,0,6,891,0.05438232421875
12,12,2,1,0,7,2271,0.13861083984375
12,12,2,1,0,8,4144,0.2529296875
12,12,2,1,0,9,2319,0.14154052734375
12,12,2,1,0,10,862,0.0526123046875
12,12,2,1,0,11,654,0.0399169921875
12,12,2,1,0,12,432,0.0263671875
12,12,2,1,0,13,337,0.02056884765625
12,12,2,1,0,14,297,0.01812744140625
12,12,2,1,0,15,231,0.01409912109375
12,12,2,1,0,16,579,0.03533935546875
12,12,2,1,0,17,1294,0.0789794921875
12,12,3,1,1,0,138,0.0084228515625
12,12,3,1,1,1,188,0.011474609375
12,12,3,1,1,2,259,0.01580810546875
12,12,3,1,1,3,341,0.02081298828125
12,12,3,1,1,4,271,0.01654052734375
12,12,3,1,1,5,523,0.03192138671875
12,12,3,1,1,6,931,0.05682373046875
12,12,3,1,1,7,2005,0.12237548828125
12,12,3,1,1,8,3175,0.19378662109375
12,12,3,1,1,9,2460,0.150146484375
12,12,3,1,1,10,1118,0.0682373046875
12,12,3,1,1,11,1002,0.0611572265625
12,12,3,1,1,12,557,0.03399658203125
12,12,3,1,1,13,423,0.02581787109375
12,12,3,1,1,14,381,0.02325439453125
12,12,3,1,1,15,214,0.0130615234375
12,12,3,1,1,16,1160,0.07080078125
12,12,3,1,1,17,1238,0.0755615234375
13,13,0,0,0,0,115,0.00701904296875
13,13,0,0,0,1,227,0.01385498046875
13,13,0,0,0,2,268,0.016357421875
13,13,0,0,0,3,307,0.01873779296875
13,13,0,0,0,4,279,0.01702880859375
13,13,0,0,0,5,557,0.03399658203125
13,13,0,0,0,6,1013,0.06182861328125
13,13,0,0,0,7,1938,0.1182861328125
13,13,0,0,0,8,4695,0.28656005859375
13,13,0,0,0,9,1757,0.10723876953125
13,13,0,0,0,10,756,0.046142578125
13,13,0,0,0,11,713,0.04351806640625
13,13,0,0,0,12,315,0.01922607421875
13,13,0,0,0,13,327,0.01995849609375
13,13,0,0,0,14,330,0.0201416015625
13,13,0,0,0,15,384,0.0234375
13,13,0,0,0,16,845,0.05157470703125
13,13,0,0,0,17,1558,0.0950927734375
13,13,1,0,1,0,192,0.01171875
13,13,1,0,1,1,233,0.01422119140625
13,13,1,0,1,2,263,0.01605224609375
13,13,1,0,1,3,344,0.02099609375
13,13,1,0,1,4,364,0.022216796875
13,13,1,0,1,5,614,0.0374755859375
13,13,1,0,1,6,989,0.06036376953125
13,13,1,0,1,7,2175,0.13275146484375
13,13,1,0,1,8,4359,0.26605224609375
13,13,1,0,1,9,2243,0.13690185546875
13,13,1,0,1,10,967,0.05902099609375
13,13,1,0,1,11,666,0.0406494140625
13,13,1,0,1,12,446,0.0272216796875
13,13,1,0,1,13,330,0.0201416015625
13,13,1,0,1,14,246,0.0150146484375
13,13,1,0,1,15,192,0.01171875
13,13,1,0,1,16,439,0.02679443359375
13,13,1,0,1,17,1322,0.0806884765625
13,13,2,1,0,0,174,0.0106201171875
13,13,2,1,0,1,168,0.01025390625
13,13,2,1,0,2,339,0.02069091796875
13,13,2,1,0,3,434,0.0264892578125
13,13,2,1,0,4,380,0.023193359375
13,13,2,1,0,5,573,0.03497314453125
13,13,2,1,0,6,916,0.055908203125
13,13,2,1,0,7,2281,0.13922119140625
13,13,2,1,0,8,4068,0.248291015625
13,13,2,1,0,9,2342,0.1429443359375
13,13,2,1,0,10,856,0.05224609375
13,13,2,1,0,11,695,0.04241943359375
13,13,2,1,0,12,407,0.02484130859375
13,13,2,1,0,13,350,0.0213623046875
13,13,2,1,0,14,289,0.01763916015625
13,13,2,1,0,15,227,0.01385498046875
13,13,2,1,0,16,620,0.037841796875
13,13,2,1,0,17,1265,0.07720947265625
13,13,3,1,1,0,115,0.00701904296875
13,13,3,1,1,1,189,0.01153564453125
13,13,3,1,1,2,254,0.0155029296875
13,13,3,1,1,3,326,0.0198974609375
13,13,3,1,1,4,294,0.0179443359375
13,13,3,1,1,5,517,0.03155517578125
13,13,3,1,1,6,938,0.0572509765625
13,13,3,1,1,7,1949,0.11895751953125
13,13,3,1,1,8,3262,0.1990966796875
13,13,3,1,1,9,2519,0.15374755859375
13,13,3,1,1,10,1065,0.06500244140625
13,13,3,1,1,11,1003,0.06121826171875
13,13,3,1,1,12,548,0.033447265625
13,13,3,1,1,13,454,0.0277099609375
13,13,3,1,1,14,342,0.0208740234375
13,13,3,1,1,15,212,0.012939453125
13,13,3,1,1,16,1209,0.07379150390625
13,13,3,1,1,17,1188,0.072509765625
14,14,0,0,0,0,106,0.0064697265625
14,14,0,0,0,1,206,0.0125732421875
14,14,0,0,0,2,239,0.01458740234375
14,14,0,0,0,3,326,0.0198974609375
14,14,0,0,0,4,308,0.018798828125
14,14,0,0,0,5,607,0.03704833984375
14,14,0,0,0,6,969,0.05914306640625
14,14,0,0,0,7,1933,0.11798095703125
14,14,0,0,0,8,4755,0.29022216796875
14,14,0,0,0,9,1807,0.11029052734375
14,14,0,0,0,10,781,0.04766845703125
14,14,0,0,0,11,684,0.041748046875
14,14,0,0,0,12,313,0.01910400390625
14,14,0,0,0,13,288,0.017578125
14,14,0,0,0,14,329,0.02008056640625
14,14,0,0,0,15,388,0.023681640625
14,14,0,0,0,16,813,0.04962158203125
14,14,0,0,0,17,1532,0.093505859375
14,14,1,0,1,0,184,0.01123046875
14,14,1,0,1,1,250,0.0152587890625
14,14,1,0,1,2,273,0.01666259765625
14,14,1,0,1,3,401,0.02447509765625
14,14,1,0,1,4,383,0.02337646484375
14,14,1,0,1,5,560,0.0341796875
14,14,1,0,1,6,983,0.05999755859375
14,14,1,0,1,7,2215,0.13519287109375
14,14,1,0,1,8,4343,0.26507568359375
14,14,1,0,1,9,2218,0.1353759765625
14,14,1,0,1,10,927,0.05657958984375
14,14,1,0,1,11,665,0.04058837890625
14,14,1,0,1,12,426,0.0260009765625
14,14,1,0,1,13,303,0.01849365234375
14,14,1,0,1,14,245,0.01495361328125
14,14,1,0,1,15,221,0.01348876953125
14,14,1,0,1,16,422,0.0257568359375
14,14,1,0,1,17,1365,0.08331298828125
14,14,2,1,0,0,175,0.01068115234375
14,14,2,1,0,1,191,0.01165771484375
14,14,2,1,0,2,287,0.01751708984375
14,14,2,1,0,3,418,0.0255126953125
14,14,2,1,0,4,405,0.02471923828125
14,14,2,1,0,5,591,0.03607177734375
14,14,2,1,0,6,860,0.052490234375
14,14,2,1,0,7,2333,0.14239501953125
14,14,2,1,0,8,4161,0.25396728515625
14,14,2,1,0,9,2327,0.14202880859375
14,14,2,1,0,10,807,0.04925537109375
14,14,2,1,0,11,645,0.03936767578125
14,14,2,1,0,12,420,0.025634765625
14,14,2,1,0,13,349,0.02130126953125
14,14,2,1,0,14,331,0.02020263671875
14,14,2,1,0,15,230,0.0140380859375
14,14,2,1,0,16,550,0.0335693359375
14,14,2,1,0,17,1304,0.07958984375
14,14,3,1,1,0,123,0.00750732421875
14,14,3,1,1,1,195,0.01190185546875
14,14,3,1,1,2,250,0.0152587890625
14,14,3,1,1,3,344,0.02099609375
14,14,3,1,1,4,284,0.017333984375
14,14,3,1,1,5,571,0.03485107421875
14,14,3,1,1,6,865,0.05279541015625
14,14,3,1,1,7,2030,0.1239013671875
14,14,3,1,1,8,3267,0.19940185546875
14,14,3,1,1,9,2477,0.15118408203125
14,14,3,1,1,10,1104,0.0673828125
14,14,3,1,1,11,963,0.05877685546875
14,14,3,1,1,12,521,0.03179931640625
14,14,3,1,1,13,420,0.025634765625
14,14,3,1,1,14,345,0.02105712890625
14,14,3,1,1,15,209,0.01275634765625
14,14,3,1,1,16,1135,0.06927490234375
14,14,3,1,1,17,1281,0.07818603515625
15,15,0,0,0,0,117,0.00714111328125
15,15,0,0,0,1,214,0.0130615234375
15,15,0,0,0,2,276,0.016845703125
15,15,0,0,0,3,306,0.0186767578125
15,15,0,0,0,4,308,0.018798828125
15,15,0,0,0,5,567,0.03460693359375
15,15,0,0,0,6,1003,0.06121826171875
15,15,0,0,0,7,2019,0.12322998046875
15,15,0,0,0,8,4746,0.2896728515625
15,15,0,0,0,9,1710,0.1043701171875
15,15,0,0,0,10,750,0.0457763671875
15,15,0,0,0,11,707,0.04315185546875
15,15,0,0,0,12,318,0.0194091796875
15,15,0,0,0,13,297,0.01812744140625
15,15,0,0,0,14,284,0.017333984375
15,15,0,0,0,15,369,0.02252197265625
15,15,0,0,0,16,846,0.0516357421875
15,15,0,0,0,17,1547,0.09442138671875
15,15,1,0,1,0,174,0.0106201171875
15,15,1,0,1,1,279,0.01702880859375
15,15,1,0,1,2,349,0.02130126953125
15,15,1,0,1,3,366,0.0223388671875
15,15,1,0,1,4,380,0.023193359375
15,15,1,0,1,5,588,0.035888671875
15,15,1,0,1,6,851,0.05194091796875
15,15,1,0,1,7,2286,0.1395263671875
15,15,1,0,1,8,4303,0.26263427734375
15,15,1,0,1,9,2170,0.1324462890625
15,15,1,0,1,10,915,0.05584716796875
15,15,1,0,1,11,665,0.04058837890625
15,15,1,0,1,12,414,0.0252685546875
15,15,1,0,1,13,318,0.0194091796875
15,15,1,0,1,14,257,0.01568603515625
15,15,1,0,1,15,209,0.01275634765625
15,15,1,0,1,16,438,0.0267333984375
15,15,1,0,1,17,1422,0.0867919921875
15,15,2,1,0,0,166,0.0101318359375
15,15,2,1,0,1,193,0.01177978515625
15,15,2,1,0,2,279,0.01702880859375
15,15,2,1,0,3,405,0.02471923828125
15,15,2,1,0,4,372,0.022705078125
15,15,2,1,0,5,641,0.03912353515625
15,15,2,1,0,6,890,0.0543212890625
15,15,2,1,0,7,2266,0.1383056640625
15,15,2,1,0,8,4150,0.2532958984375
15,15,2,1,0,9,2330,0.1422119140625
15,15,2,1,0,10,845,0.05157470703125
15,15,2,1,0,11,614,0.0374755859375
15,15,2,1,0,12,386,0.0235595703125
15,15,2,1,0,13,334,0.0203857421875
15,15,2,1,0,14,306,0.0186767578125
15,15,2,1,0,15,205,0.01251220703125
15,15,2,1,0,16,641,0.03912353515625
15,15,2,1,0,17,1361,0.08306884765625
15,15,3,1,1,0,123,0.00750732421875
15,15,3,1,1,1,209,0.01275634765625
15,15,3,1,1,2,278,0.0169677734375
15,15,3,1,1,3,330,0.0201416015625
15,15,3,1,1,4,305,0.01861572265625
15,15,3,1,1,5,491,0.02996826171875
15,15,3,1,1,6,897,0.05474853515625
15,15,3,1,1,7,2019,0.12322998046875
15,15,3,1,1,8,3378,0.2061767578125
15,15,3,1,1,9,2472,0.15087890625
15,15,3,1,1,10,1100,0.067138671875
15,15,3,1,1,11,1000,0.06103515625
15,15,3,1,1,12,509,0.03106689453125
15,15,3,1,1,13,414,0.0252685546875
15,15,3,1,1,14,333,0.02032470703125
15,15,3,1,1,15,235,0.01434326171875
15,15,3,1,1,16,1066,0.0650634765625
15,15,3,1,1,17,1225,0.07476806640625
16,16,0,0,0,0,33,0.00201416015625
16,16,0,0,0,1,53,0.00323486328125
16,16,0,0,0,2,173,0.01055908203125
16,16,0,0,0,3,192,0.01171875
16,16,0,0,0,4,142,0.0086669921875
16,16,0,0,0,5,1446,0.0882568359375
16,16,0,0,0,6,1335,0.08148193359375
16,16,0,0,0,7,1636,0.099853515625
16,16,0,0,0,8,2222,0.1356201171875
16,16,0,0,0,9,2663,0.16253662109375
16,16,0,0,0,10,1160,0.07080078125
16,16,0,0,0,11,1654,0.1009521484375
16,16,0,0,0,12,1237,0.07550048828125
16,16,0,0,0,13,653,0.03985595703125
16,16,0,0,0,14,124,0.007568359375
16,16,0,0,0,15,38,0.0023193359375
16,16,0,0,0,16,1118,0.0682373046875
16,16,0,0,0,17,505,0.03082275390625
16,16,1,0,1,0,4,0.000244140625
16,16,1,0,1,1,19,0.00115966796875
16,16,1,0,1,2,72,0.00439453125
16,16,1,0,1,3,141,0.00860595703125
16,16,1,0,1,4,50,0.0030517578125
16,16,1,0,1,5,1000,0.06103515625
16,16,1,0,1,6,1111,0.06781005859375
16,16,1,0,1,7,1315,0.08026123046875
16,16,1,0,1,8,1370,0.0836181640625
16,16,1,0,1,9,2766,0.1688232421875
16,16,1,0,1,10,798,0.0487060546875
16,16,1,0,1,11,2216,0.13525390625
16,16,1,0,1,12,1250,0.0762939453125
16,16,1,0,1,13,571,0.03485107421875
16,16,1,0,1,14,299,0.01824951171875
16,16,1,0,1,15,155,0.00946044921875
16,16,1,0,1,16,2749,0.16778564453125
16,16,1,0,1,17,498,0.0303955078125
16,16,2,1,0,0,26,0.0015869140625
16,16,2,1,0,1,17,0.00103759765625
16,16,2,1,0,2,148,0.009033203125
16,16,2,1,0,3,213,0.01300048828125
16,16,2,1,0,4,122,0.0074462890625
16,16,2,1,0,5,1297,0.07916259765625
16,16,2,1,0,6,1311,0.08001708984375
16,16,2,1,0,7,1577,0.09625244140625
16,16,2,1,0,8,1835,0.11199951171875
16,16,2,1,0,9,2809,0.17144775390625
16,16,2,1,0,10,993,0.06060791015625
16,16,2,1,0,11,1869,0.11407470703125
16,16,2,1,0,12,1288,0.07861328125
16,16,2,1,0,13,625,0.03814697265625
16,16,2,1,0,14,181,0.01104736328125
16,16,2,1,0,15,77,0.00469970703125
16,16,2,1,0,16,1529,0.09332275390625
16,16,2,1,0,17,467,0.02850341796875
16,16,3,1,1,0,10,0.0006103515625
16,16,3,1,1,1,49,0.00299072265625
16,16,3,1,1,2,70,0.0042724609375
16,16,3,1,1,3,163,0.00994873046875
16,16,3,1,1,4,64,0.00390625
16,16,3,1,1,5,900,0.054931640625
16,16,3,1,1,6,1039,0.06341552734375
16,16,3,1,1,7,1240,0.07568359375
16,16,3,1,1,8,1173,0.07159423828125
16,16,3,1,1,9,3090,0.1885986328125
16,16,3,1,1,10,719,0.04388427734375
16,16,3,1,1,11,2295,0.14007568359375
16,16,3,1,1,12,1306,0.0797119140625
16,16,3,1,1,13,590,0.0360107421875
16,16,3,1,1,14,246,0.0150146484375
16,16,3,1,1,15,98,0.0059814453125
16,16,3,1,1,16,2804,0.171142578125
16,16,3,1,1,17,528,0.0322265625
17,17,0,0,0,0,32,0.001953125
17,17,0,0,0,1,40,0.00244140625
17,17,0,0,0,2,143,0.00872802734375
17,17,0,0,0,3,212,0.012939453125
17,17,0,0,0,4,139,0.00848388671875
17,17,0,0,0,5,1446,0.0882568359375
17,17,0,0,0,6,1323,0.08074951171875
17,17,0,0,0,7,1540,0.093994140625
17,17,0,0,0,8,2187,0.13348388671875
17,17,0,0,0,9,2670,0.1629638671875
17,17,0,0,0,10,1072,0.0654296875
17,17,0,0,0,11,1685,0.10284423828125
17,17,0,0,0,12,1346,0.0821533203125
17,17,0,0,0,13,689,0.04205322265625
17,17,0,0,0,14,127,0.00775146484375
17,17,0,0,0,15,53,0.00323486328125
17,17,0,0,0,16,1165,0.07110595703125
17,17,0,0,0,17,515,0.03143310546875
17,17,1,0,1,0,14,0.0008544921875
17,17,1,0,1,1,28,0.001708984375
17,17,1,0,1,2,91,0.00555419921875
17,17,1,0,1,3,136,0.00830078125
17,17,1,0,1,4,60,0.003662109375
17,17,1,0,1,5,983,0.05999755859375
17,17,1,0,1,6,1141,0.06964111328125
17,17,1,0,1,7,1249,0.07623291015625
17,17,1,0,1,8,1348,0.082275390625
17,17,1,0,1,9,2714,0.1656494140625
17,17,1,0,1,10,834,0.0509033203125
17,17,1,0,1,11,2192,0.1337890625
17,17,1,0,1,12,1295,0.07904052734375
17,17,1,0,1,13,562,0.0343017578125
17,17,1,0,1,14,284,0.017333984375
17,17,1,0,1,15,142,0.0086669921875
17,17,1,0,1,16,2853,0.17413330078125
17,17,1,0,1,17,458,0.0279541015625
17,17,2,1,0,0,12,0.000732421875
17,17,2,1,0,1,18,0.0010986328125
17,17,2,1,0,2,116,0.007080078125
